flag,净利润,净利润.1,净利润.2,纳税总额,纳税总额.1,纳税总额.2
1,-48037.5,-70272.0,-98820.0,0.0,0.0,0.0
1,0.0,-2646.0,-2410.8,0.0,0.0,0.0
1,-9328.0,-15772.8,-27008.8,0.0,0.0,0.0
1,-30198.0,-575.2,-60827.4,0.0,0.0,0.0
1,-11167.2,-7191.0,-3045.6,0.0,0.0,0.0
1,-50432.0,-2955.0,-57918.0,0.0,0.0,0.0
1,-87620.0,0.0,-146595.0,0.0,0.0,0.0
1,-98400.0,-2164.8,-155865.6,0.0,0.0,0.0
1,-15067.2,-72883.2,-16352.0,0.0,0.0,0.0
1,-99960.0,-31620.0,-53856.0,0.0,0.0,0.0
1,-6028.0,-96448.0,-6576.0,0.0,0.0,0.0
1,-3055.5,-21999.6,-76048.0,0.0,0.0,0.0
1,-9190.8,-3574.2,-105524.0,0.0,0.0,0.0
1,-7686.0,-6100.0,-14762.0,0.0,0.0,0.0
1,-3190.0,-27060.0,-3080.0,0.0,0.0,0.0
1,-7056.0,-9072.0,-11520.0,0.0,0.0,0.0
1,-72403.2,-53967.2,-65699.2,0.0,0.0,0.0
1,-2433.6,-9464.0,-18252.0,0.0,0.0,0.0
1,-114.0,-319.2,-85.5,0.0,0.0,0.0
1,-1806.0,-7560.0,-4760.0,0.0,0.0,0.0
1,-16780.5,-5966.4,-9412.9,0.0,0.0,0.0
1,-10622.7,-22968.0,-12919.5,0.0,0.0,0.0
1,-48048.0,-37514.4,-74497.5,0.0,0.0,0.0
1,-2829.6,-1257.6,-17685.0,0.0,0.0,0.0
1,-569.4,-613.2,-6570.0,0.0,0.0,0.0
1,-4082.4,-39312.0,-91022.4,0.0,0.0,0.0
1,-15930.0,-26432.0,-10620.0,0.0,0.0,0.0
1,-2932.2,-2172.0,-4778.4,0.0,0.0,0.0
1,-18423.3,-27168.0,-7131.6,0.0,0.0,0.0
1,-20092.8,-33616.8,-60536.0,0.0,0.0,0.0
1,-177310.0,-49170.0,-28608.0,0.0,0.0,0.0
1,-36720.0,-17166.6,-33048.0,0.0,0.0,0.0
1,-7515.0,-19038.0,-45090.0,0.0,0.0,0.0
1,-17136.0,-17136.0,-41650.0,0.0,0.0,0.0
1,-7714.0,-2436.0,-2320.0,0.0,0.0,0.0
1,-77918.4,-36176.4,-108220.0,0.0,0.0,0.0
1,-2572.8,-9755.2,-6432.0,0.0,0.0,0.0
1,-68460.0,-5085.6,-15843.6,0.0,0.0,0.0
1,-92332.5,-15152.0,-17708.9,0.0,0.0,0.0
1,-15730.0,-8470.0,-87120.0,0.0,0.0,0.0
1,-4452.0,-10854.4,-79288.0,0.0,0.0,0.0
1,-49708.4,-23382.0,-52652.8,0.0,0.0,0.0
1,-1953.0,-2182.4,-2259.9,0.0,0.0,0.0
1,-74793.6,-24931.2,-32054.4,0.0,0.0,0.0
1,0.0,-795.6,-4680.0,0.0,0.0,0.0
1,-64944.6,-44217.6,-159894.0,0.0,0.0,0.0
1,-20856.0,-18960.0,-22562.4,0.0,0.0,0.0
1,-35164.8,-82051.2,-3552.0,0.0,0.0,0.0
1,-172718.0,-68328.0,-6073.6,0.0,0.0,0.0
1,-14747.6,-51662.4,-31327.2,0.0,0.0,0.0
1,-14644.8,-72772.0,-56409.6,0.0,0.0,0.0
1,-30164.4,-70024.5,-21067.2,0.0,0.0,0.0
1,-22360.8,-74415.0,-27104.0,0.0,0.0,0.0
1,-127225.0,-78370.6,-6979.2,0.0,0.0,0.0
1,-34704.0,-5784.0,-8483.2,0.0,0.0,0.0
1,-11205.6,-47884.8,-36644.4,0.0,0.0,0.0
1,-20948.4,-14812.0,-142565.5,0.0,0.0,0.0
1,-858.0,-1122.0,-3960.0,0.0,0.0,0.0
1,-21106.8,-22730.4,-41328.0,0.0,0.0,0.0
1,-146208.4,-126980.0,-84351.0,0.0,0.0,0.0
1,-30275.0,-16365.8,-24912.0,0.0,0.0,0.0
1,-27720.0,-27972.0,-6879.6,0.0,0.0,0.0
1,-35291.2,-36825.6,-113436.0,0.0,0.0,0.0
1,-1872.0,-16473.6,-4680.0,0.0,0.0,0.0
1,-5678.4,-5241.6,-22464.0,0.0,0.0,0.0
1,-5935.6,-4686.0,-2215.2,0.0,0.0,0.0
1,-6281.0,-112372.8,-144748.5,0.0,0.0,0.0
1,-23814.0,-82908.0,-48510.0,0.0,0.0,0.0
1,-118404.0,-103776.0,-66976.0,0.0,0.0,0.0
1,-26964.0,-55640.0,-32956.0,0.0,0.0,0.0
1,-173628.0,-16620.8,-26712.0,0.0,0.0,0.0
1,-100748.8,-122509.8,-38892.0,0.0,0.0,0.0
1,-32274.0,-38142.0,-211.9,0.0,0.0,0.0
1,-10470.6,-59832.0,-13296.0,0.0,0.0,0.0
1,-3944.4,-276.8,-30275.0,0.0,0.0,0.0
1,-23956.8,-70308.0,-127596.0,0.0,0.0,0.0
1,-16598.4,-24624.0,-72960.0,0.0,0.0,0.0
1,-77280.0,-92736.0,-11776.0,0.0,0.0,0.0
1,0.0,-139.5,-7812.0,0.0,0.0,0.0
1,-7584.0,-5308.8,-12956.0,0.0,0.0,0.0
1,-142725.0,-17646.0,-145060.5,0.0,0.0,0.0
1,-7030.0,-1687.2,-5694.3,0.0,0.0,0.0
1,-29444.8,-3441.6,-89481.6,0.0,0.0,0.0
1,-60515.0,-169442.0,-120099.0,0.0,0.0,0.0
1,-422.4,-440.0,-460.8,0.0,0.0,0.0
1,-84700.0,-41580.0,-43659.0,0.0,0.0,0.0
1,-3590.0,-28002.0,-10554.6,0.0,0.0,0.0
1,-143364.0,-123513.6,-31246.0,0.0,0.0,0.0
1,-28764.0,-24480.0,-550.8,0.0,0.0,0.0
1,-2703.6,-6158.2,-901.2,0.0,0.0,0.0
1,-29343.6,-14227.2,-3853.2,0.0,0.0,0.0
1,-17280.0,-24960.0,-10080.0,0.0,0.0,0.0
1,-11012.4,-34486.2,-22024.8,0.0,0.0,0.0
1,-98256.0,-43289.6,-260236.0,0.0,0.0,0.0
1,-12841.2,-1044.0,-5742.0,0.0,0.0,0.0
1,-720.0,-17920.0,-12240.0,0.0,0.0,0.0
1,-21448.0,-15932.8,-15166.8,0.0,0.0,0.0
1,-68112.0,-662.2,-9460.0,0.0,0.0,0.0
1,-11516.4,-17914.4,-51184.0,0.0,0.0,0.0
1,-7008.0,-1752.0,-350.4,0.0,0.0,0.0
1,-2340.0,-4162.5,-2875.0,0.0,0.0,0.0
1,-7425.0,-4009.5,-1188.0,0.0,0.0,0.0
1,-3628.8,-6526.8,-3830.4,0.0,0.0,0.0
1,-7266.0,-19722.0,-4671.0,0.0,0.0,0.0
1,-3384.1,-3777.6,-12041.1,0.0,0.0,0.0
1,-1908.9,-40905.0,-34905.6,0.0,0.0,0.0
1,-132181.0,-118224.0,-56156.4,0.0,0.0,0.0
1,-42688.0,-104400.0,-11600.0,0.0,0.0,0.0
1,-40248.0,-15652.0,-5031.0,0.0,0.0,0.0
1,-3024.0,-24570.0,-13104.0,0.0,0.0,0.0
1,-38887.2,-80131.2,-30638.4,0.0,0.0,0.0
1,-472.8,-1654.8,-4964.4,0.0,0.0,0.0
1,-66045.0,-34965.0,-43512.0,0.0,0.0,0.0
1,-6739.2,-1587.6,-23085.0,0.0,0.0,0.0
1,-64869.2,-95380.8,-76663.6,0.0,0.0,0.0
1,-17080.0,-30060.8,-133224.0,0.0,0.0,0.0
1,-8775.0,-1782.0,-9720.0,0.0,0.0,0.0
1,-14307.0,-18975.6,-7730.8,0.0,0.0,0.0
1,-30202.2,-11704.5,-22766.4,0.0,0.0,0.0
1,-4586.4,-50421.0,-11289.6,0.0,0.0,0.0
1,-2150.4,-960.0,-3801.6,0.0,0.0,0.0
1,-8784.0,-8387.5,-4392.0,0.0,0.0,0.0
1,-762.0,-11277.6,-8001.0,0.0,0.0,0.0
1,-9088.0,-71000.0,-16614.0,0.0,0.0,0.0
1,-2548.0,-436.8,-3057.6,0.0,0.0,0.0
1,-1874.4,-738.4,-213.0,0.0,0.0,0.0
1,-51224.4,-8788.5,-54237.6,0.0,0.0,0.0
1,-43738.2,-59558.4,-32994.0,0.0,0.0,0.0
1,-104076.0,-91190.4,-112336.0,0.0,0.0,0.0
1,-12312.0,-2280.0,-250.8,0.0,0.0,0.0
1,-4350.0,-14036.0,-4176.0,0.0,0.0,0.0
1,-1363.5,-10362.6,-19634.4,0.0,0.0,0.0
1,-2764.8,-61440.0,-12390.4,0.0,0.0,0.0
1,-61893.0,-122728.0,-157377.5,0.0,0.0,0.0
1,-8939.7,-52976.0,-39590.1,0.0,0.0,0.0
1,-16354.8,-135464.0,-38161.2,0.0,0.0,0.0
1,-76320.0,-74793.6,-38923.2,0.0,0.0,0.0
1,-4756.8,-5549.6,-23784.0,0.0,0.0,0.0
1,-217074.0,-191268.0,-23908.5,0.0,0.0,0.0
1,-32868.0,-9860.4,-26892.0,0.0,0.0,0.0
1,-201590.4,-30859.4,-230076.0,0.0,0.0,0.0
1,-28275.2,-338.4,-8460.0,0.0,0.0,0.0
1,-44640.0,-9504.0,-2073.6,0.0,0.0,0.0
1,-16536.0,-1653.6,-38032.8,0.0,0.0,0.0
1,-41688.0,-11464.2,-83376.0,0.0,0.0,0.0
1,-106536.0,-17292.8,-31497.6,0.0,0.0,0.0
1,-2733.6,-1608.0,-14472.0,0.0,0.0,0.0
1,-33660.0,-7854.0,-46376.0,0.0,0.0,0.0
1,-15792.0,-49942.2,-7896.0,0.0,0.0,0.0
1,-57532.8,-113590.4,-27660.0,0.0,0.0,0.0
1,-10215.0,-62107.2,-23154.0,0.0,0.0,0.0
1,-39635.2,-68967.5,-22294.8,0.0,0.0,0.0
1,-8406.0,-11955.2,-104794.8,0.0,0.0,0.0
1,-11250.4,-42649.6,-56448.0,0.0,0.0,0.0
1,-5428.8,-20462.4,-20044.8,0.0,0.0,0.0
1,-35084.4,-25188.8,-130788.0,0.0,0.0,0.0
1,-11044.8,-11894.4,-14514.0,0.0,0.0,0.0
1,-3024.0,-16128.0,-6552.0,0.0,0.0,0.0
1,-26208.0,-124215.0,-191100.0,0.0,0.0,0.0
1,-87496.2,-3928.0,-50769.4,0.0,0.0,0.0
1,-54915.3,-20812.0,-17690.2,0.0,0.0,0.0
1,-79200.0,-120000.0,-195000.0,0.0,0.0,0.0
1,-13462.2,-19944.0,-7312.8,0.0,0.0,0.0
1,-25785.0,-4125.6,-20628.0,0.0,0.0,0.0
1,-65000.0,-5362.5,-6630.0,0.0,0.0,0.0
1,-3194.4,-92928.0,-105705.6,0.0,0.0,0.0
1,-2484.0,-1214.4,-2373.6,0.0,0.0,0.0
1,-13905.0,-14461.2,-21413.7,0.0,0.0,0.0
1,-2199.6,-25267.2,-20304.0,0.0,0.0,0.0
1,-14137.2,-3427.2,-31558.8,0.0,0.0,0.0
1,-10024.0,-64440.0,-100240.0,0.0,0.0,0.0
1,-23575.2,-6979.5,-1551.0,0.0,0.0,0.0
1,-14269.5,-34065.6,-60067.8,0.0,0.0,0.0
1,-18803.4,-96969.6,-165656.4,0.0,0.0,0.0
1,-10444.5,-9874.8,-25699.8,0.0,0.0,0.0
1,-1348.8,-2248.0,-37766.4,0.0,0.0,0.0
1,-1224.0,-1700.0,-16728.0,0.0,0.0,0.0
1,-13872.0,-56875.2,-89012.0,0.0,0.0,0.0
1,-20790.0,-9240.0,-37945.6,0.0,0.0,0.0
1,-152422.4,-7694.4,-123660.0,0.0,0.0,0.0
1,-8874.0,-8595.6,-2557.8,0.0,0.0,0.0
1,-3225.0,-27864.0,-34722.5,0.0,0.0,0.0
1,-4300.8,-7992.0,-4377.6,0.0,0.0,0.0
1,-87635.6,-104311.2,-166312.5,0.0,0.0,0.0
1,-100485.0,-26180.0,-57596.0,0.0,0.0,0.0
1,-39960.0,-23680.0,-39072.0,0.0,0.0,0.0
1,-62712.0,-83616.0,-148070.0,0.0,0.0,0.0
1,-6528.6,-11340.0,-8748.0,0.0,0.0,0.0
1,-11826.0,-15373.8,-33638.4,0.0,0.0,0.0
1,-547.2,-9576.0,-12160.0,0.0,0.0,0.0
1,-15176.7,-56764.8,-11826.0,0.0,0.0,0.0
1,-4584.6,-13301.0,-15565.0,0.0,0.0,0.0
1,-57148.0,-879.2,-105975.0,0.0,0.0,0.0
1,-2535.0,-374.4,-382.2,0.0,0.0,0.0
1,-5516.0,-19503.0,-61070.0,0.0,0.0,0.0
1,-13158.0,-5100.0,-13158.0,0.0,0.0,0.0
1,-4373.6,-29287.5,-19993.6,0.0,0.0,0.0
1,-2418.0,-41068.8,-8072.4,0.0,0.0,0.0
1,-5760.0,-4928.0,-12288.0,0.0,0.0,0.0
1,-13680.0,-21120.0,-12672.0,0.0,0.0,0.0
1,-37570.0,-16972.8,-3403.4,0.0,0.0,0.0
1,-3154.2,-6008.0,-23656.5,0.0,0.0,0.0
1,-24819.6,-27128.4,-10822.5,0.0,0.0,0.0
1,-5168.1,-2996.0,-34828.5,0.0,0.0,0.0
1,-3434.4,-13652.8,-4240.0,0.0,0.0,0.0
1,-1245.0,-2739.0,-5146.0,0.0,0.0,0.0
1,-51268.8,-102246.3,-191675.4,0.0,0.0,0.0
1,-114842.0,-39753.0,-222427.5,0.0,0.0,0.0
1,-75978.0,-15436.8,-137484.0,0.0,0.0,0.0
1,-14818.0,-22083.6,-108984.0,0.0,0.0,0.0
1,-33480.0,-10168.0,-28520.0,0.0,0.0,0.0
1,-10822.5,-11655.0,-46620.0,0.0,0.0,0.0
1,-38958.0,-17938.8,-11415.6,0.0,0.0,0.0
1,-108429.0,-151339.2,-193480.4,0.0,0.0,0.0
1,-7372.8,-4147.2,-2867.2,0.0,0.0,0.0
1,-64800.0,-61200.0,-34425.0,0.0,0.0,0.0
1,-20204.8,-5544.0,-3388.0,0.0,0.0,0.0
1,-6489.6,-7488.0,-25459.2,0.0,0.0,0.0
1,-12376.8,-24753.6,-7563.6,0.0,0.0,0.0
1,-103615.2,-4082.4,-34992.0,0.0,0.0,0.0
1,-181860.0,-120547.2,-301801.0,0.0,0.0,0.0
1,-1987.5,-6996.0,-572.4,0.0,0.0,0.0
1,-29808.0,-9687.6,-35935.2,0.0,0.0,0.0
1,0.0,-13454.1,-66862.8,0.0,0.0,0.0
1,-8235.0,-63409.5,-85644.0,0.0,0.0,0.0
1,-3645.6,-6510.0,-9374.4,0.0,0.0,0.0
1,-45496.0,-54595.2,-44668.8,0.0,0.0,0.0
1,-2602.5,-19154.4,-9473.1,0.0,0.0,0.0
1,-4803.2,-6067.2,-14156.8,0.0,0.0,0.0
1,-33210.0,-88830.0,-21600.0,0.0,0.0,0.0
1,-8897.0,-37195.2,-25715.2,0.0,0.0,0.0
1,-12960.0,-6534.0,-14580.0,0.0,0.0,0.0
1,-42847.2,-40575.0,-114259.2,0.0,0.0,0.0
1,-47355.0,-121228.8,-69396.6,0.0,0.0,0.0
1,-209118.0,-69706.0,-52854.0,0.0,0.0,0.0
1,-109956.0,-19756.8,-126126.0,0.0,0.0,0.0
1,-8624.0,-34300.0,-24696.0,0.0,0.0,0.0
1,-4651.2,-6688.0,-5016.0,0.0,0.0,0.0
1,-1176.0,-4410.0,-19600.0,0.0,0.0,0.0
1,-10100.0,-10605.0,-12726.0,0.0,0.0,0.0
1,-2308.8,-1864.8,-5446.4,0.0,0.0,0.0
1,-10820.0,-5193.6,-15256.2,0.0,0.0,0.0
1,-32360.0,-122806.2,-58248.0,0.0,0.0,0.0
1,-39780.0,-3182.4,-18564.0,0.0,0.0,0.0
1,-12892.8,-35644.8,-31284.0,0.0,0.0,0.0
1,-32076.0,-2073.6,-13219.2,0.0,0.0,0.0
1,-1389.6,-2547.6,-7527.0,0.0,0.0,0.0
1,-23368.8,-9886.8,-22630.5,0.0,0.0,0.0
1,-22928.4,-19107.0,-80249.4,0.0,0.0,0.0
1,-205.8,-9996.0,-396.9,0.0,0.0,0.0
1,-740.0,-10656.0,-207.2,0.0,0.0,0.0
1,-95424.0,-149952.0,-51120.0,0.0,0.0,0.0
1,-36740.0,-22044.0,-8016.0,0.0,0.0,0.0
1,-142.8,-836.4,-1468.8,0.0,0.0,0.0
1,-768.0,-12672.0,-13363.2,0.0,0.0,0.0
1,-225071.0,-27373.5,-57006.4,0.0,0.0,0.0
1,-4778.4,-4398.3,-17376.0,0.0,0.0,0.0
1,-6630.0,-2925.0,-14352.0,0.0,0.0,0.0
1,-359.2,-21821.4,-88004.0,0.0,0.0,0.0
1,-2830.0,-3056.4,-7924.0,0.0,0.0,0.0
1,-993.6,-496.8,-7245.0,0.0,0.0,0.0
1,-56238.0,-85654.8,-22495.2,0.0,0.0,0.0
1,-34204.8,0.0,-117070.0,0.0,0.0,0.0
1,-46996.2,-87030.0,-186147.5,0.0,0.0,0.0
1,-51408.0,-149175.0,-35088.0,0.0,0.0,0.0
1,-8519.2,-8519.2,-1111.2,0.0,0.0,0.0
1,-88052.4,-33138.0,0.0,0.0,0.0,0.0
1,-7587.0,-24278.4,-252.9,0.0,0.0,0.0
1,-4788.0,-10640.0,-122892.0,0.0,0.0,0.0
1,-426.4,-664.2,-82.0,0.0,0.0,0.0
1,-12434.4,-35513.4,-50114.4,0.0,0.0,0.0
1,-336.0,-1596.0,-756.0,0.0,0.0,0.0
1,-1692.0,-24816.0,-620.4,0.0,0.0,0.0
1,-27202.5,-35100.0,-17550.0,0.0,0.0,0.0
1,-25948.8,-112625.0,-99110.0,0.0,0.0,0.0
1,-1834.8,-125.1,-2001.6,0.0,0.0,0.0
1,-36192.0,-19076.2,-43430.4,0.0,0.0,0.0
1,-19418.4,-38419.2,-25056.0,0.0,0.0,0.0
1,-50443.2,-29832.0,-9944.0,0.0,0.0,0.0
1,-153846.0,-32634.0,-87179.4,0.0,0.0,0.0
1,-12499.2,-7533.0,-23212.8,0.0,0.0,0.0
1,-14784.6,-65629.2,-10096.8,0.0,0.0,0.0
1,-51450.0,-42000.0,-4900.0,0.0,0.0,0.0
1,-16482.0,-22512.0,-32160.0,0.0,0.0,0.0
1,-279006.0,-19739.2,-114259.6,0.0,0.0,0.0
1,-6141.6,-12624.4,-36849.6,0.0,0.0,0.0
1,-33133.5,-21492.0,-5014.8,0.0,0.0,0.0
1,-1152.0,-13977.6,-5913.6,0.0,0.0,0.0
1,-380.8,-5140.8,-4760.0,0.0,0.0,0.0
1,-16875.6,-2214.0,-11020.8,0.0,0.0,0.0
1,-3607.2,-23380.0,-8817.6,0.0,0.0,0.0
1,-1372.0,-537.6,-554.4,0.0,0.0,0.0
1,-54395.0,-40351.2,-95141.8,0.0,0.0,0.0
1,-5400.0,-35100.0,-94500.0,0.0,0.0,0.0
1,-9366.0,-21943.2,-6221.7,0.0,0.0,0.0
1,-6216.0,-1080.0,-3916.8,0.0,0.0,0.0
1,-21808.0,-14889.6,-47376.0,0.0,0.0,0.0
1,-16254.0,-16254.0,-17337.6,0.0,0.0,0.0
1,-100200.0,-161656.0,-65130.0,0.0,0.0,0.0
1,-27900.0,-38400.0,-20196.0,0.0,0.0,0.0
1,-107571.2,-176025.6,-7945.6,0.0,0.0,0.0
1,-23206.4,-19713.6,-8880.0,0.0,0.0,0.0
1,-56113.2,-107125.2,-63274.5,0.0,0.0,0.0
1,-14278.6,-63168.0,-46191.6,0.0,0.0,0.0
1,-4090.0,-14233.2,-37300.8,0.0,0.0,0.0
1,-22693.5,-35424.0,-4649.4,0.0,0.0,0.0
1,-2121.6,-12729.6,-870.4,0.0,0.0,0.0
1,-10641.4,-6080.8,-46020.6,0.0,0.0,0.0
1,-21500.4,-127493.6,-91093.8,0.0,0.0,0.0
1,-25267.2,-38577.6,-50760.0,0.0,0.0,0.0
1,-31622.4,-47580.0,-12883.2,0.0,0.0,0.0
1,-76700.0,-71791.2,-80535.0,0.0,0.0,0.0
1,-6420.0,-856.0,-145520.0,0.0,0.0,0.0
1,-43444.8,-89648.0,-13274.8,0.0,0.0,0.0
1,-45514.8,-36799.2,-32280.0,0.0,0.0,0.0
1,-36720.0,-44064.0,-53060.4,0.0,0.0,0.0
1,-16660.0,-4200.0,-31920.0,0.0,0.0,0.0
1,-4838.4,-36691.2,-30105.6,0.0,0.0,0.0
1,-37922.5,-42552.0,-35460.0,0.0,0.0,0.0
1,-1277.1,-842.4,-3299.4,0.0,0.0,0.0
1,-31590.0,-26208.0,-19110.0,0.0,0.0,0.0
1,-33762.3,-35257.6,-165270.0,0.0,0.0,0.0
1,-17460.0,-9603.0,-6935.5,0.0,0.0,0.0
1,-17850.0,-27880.0,-9945.0,0.0,0.0,0.0
1,-7072.8,-32332.8,-19702.8,0.0,0.0,0.0
1,-7245.0,-57960.0,-119542.5,0.0,0.0,0.0
1,-92169.0,-42336.0,-20065.5,0.0,0.0,0.0
1,-42957.0,-32967.0,-12787.2,0.0,0.0,0.0
1,-2131.2,-6734.0,-8761.6,0.0,0.0,0.0
1,-7156.8,-17998.5,-7952.0,0.0,0.0,0.0
1,-3882.0,-10352.0,-7181.7,0.0,0.0,0.0
1,-12540.0,-6840.0,-148200.0,0.0,0.0,0.0
1,-22705.6,-54974.7,-46892.0,0.0,0.0,0.0
1,-10760.4,-36892.8,-3458.7,0.0,0.0,0.0
1,-6734.0,-509.6,-6384.0,0.0,0.0,0.0
1,-50960.0,-138320.0,-65520.0,0.0,0.0,0.0
1,-6128.5,-94760.0,-4635.0,0.0,0.0,0.0
1,0.0,-59133.0,-24681.6,0.0,0.0,0.0
1,-62254.5,-70180.0,-81675.0,0.0,0.0,0.0
1,-17040.0,-71568.0,-50097.6,0.0,0.0,0.0
1,-70056.0,-175140.0,-29190.0,0.0,0.0,0.0
1,-10608.0,-19094.4,-5834.4,0.0,0.0,0.0
1,-59107.2,-44016.0,-4192.0,0.0,0.0,0.0
1,-5449.2,-8604.0,-11950.0,0.0,0.0,0.0
1,-34020.0,-43537.5,0.0,0.0,0.0,0.0
1,-12861.6,-5708.5,-34297.6,0.0,0.0,0.0
1,-8827.0,-72944.0,-14404.5,0.0,0.0,0.0
1,-75735.0,-67932.0,-54697.5,0.0,0.0,0.0
1,-47696.0,-16585.2,-28834.4,0.0,0.0,0.0
1,-3618.0,-723.6,-4824.0,0.0,0.0,0.0
1,-56006.0,-16392.0,-2868.6,0.0,0.0,0.0
1,-1989.0,-2550.0,-10412.5,0.0,0.0,0.0
1,-29878.2,-3018.0,-130025.5,0.0,0.0,0.0
1,-821.7,-26477.0,-21364.2,0.0,0.0,0.0
1,-16416.0,-3085.6,-4985.6,0.0,0.0,0.0
1,-17232.0,-82426.4,-12636.8,0.0,0.0,0.0
1,-107780.4,-41454.0,-6345.0,0.0,0.0,0.0
1,-960.0,-28000.0,-960.0,0.0,0.0,0.0
1,-52852.8,-30888.0,-185900.0,0.0,0.0,0.0
1,-38102.4,-30844.8,-51030.0,0.0,0.0,0.0
1,-13731.9,-39837.6,-8148.6,0.0,0.0,0.0
1,-39096.0,-47060.0,-45612.0,0.0,0.0,0.0
1,-7867.2,-5900.4,-7152.0,0.0,0.0,0.0
1,-945.0,-1974.0,-2171.4,0.0,0.0,0.0
1,-145.6,-3603.6,-7644.0,0.0,0.0,0.0
1,-1909.6,-462.0,-1108.8,0.0,0.0,0.0
1,-110940.0,-187136.0,-87720.0,0.0,0.0,0.0
1,-6974.5,-54834.0,-5050.5,0.0,0.0,0.0
1,-7800.0,-12168.0,-20475.0,0.0,0.0,0.0
1,-8121.6,-40890.0,-49744.8,0.0,0.0,0.0
1,-71782.5,-175656.0,-2871.3,0.0,0.0,0.0
1,-65968.0,-4687.2,-19530.0,0.0,0.0,0.0
1,-5625.6,-234.4,-9669.0,0.0,0.0,0.0
1,-1815.0,-9680.0,-195415.0,0.0,0.0,0.0
1,-15525.0,-4752.0,-5814.0,0.0,0.0,0.0
1,-137242.5,-14134.4,-12872.4,0.0,0.0,0.0
1,-6696.0,-6048.0,-24192.0,0.0,0.0,0.0
1,-3418.8,-26699.2,-8140.0,0.0,0.0,0.0
1,-73977.2,-20175.6,-232823.5,0.0,0.0,0.0
1,-31564.8,-9453.0,-36990.0,0.0,0.0,0.0
1,-921.6,-7884.8,-1536.0,0.0,0.0,0.0
1,-1957.5,-313.2,-1957.5,0.0,0.0,0.0
1,-91494.0,-114954.0,-17595.0,0.0,0.0,0.0
1,-96792.0,-152327.5,-22890.0,0.0,0.0,0.0
1,-1548.0,-580.5,-1186.8,0.0,0.0,0.0
1,-111910.0,-93297.6,-38167.2,0.0,0.0,0.0
1,-98474.4,-168925.5,-87300.0,0.0,0.0,0.0
1,-22871.7,-10244.0,-31854.9,0.0,0.0,0.0
1,-1184.0,-10419.2,-2131.2,0.0,0.0,0.0
1,-216300.0,-201880.0,-25739.7,0.0,0.0,0.0
1,-20238.4,-10508.4,-21892.5,0.0,0.0,0.0
1,-3200.0,-14400.0,-43200.0,0.0,0.0,0.0
1,-5840.0,-13505.0,-20148.0,0.0,0.0,0.0
1,-6246.0,-4372.2,-26649.6,0.0,0.0,0.0
1,-331.2,-27048.0,-1821.6,0.0,0.0,0.0
1,-93150.0,-32200.0,-12650.0,0.0,0.0,0.0
1,-20050.8,-89056.8,-198880.5,0.0,0.0,0.0
1,-9666.0,-23628.0,-56707.2,0.0,0.0,0.0
1,-80975.0,-35550.0,-13272.0,0.0,0.0,0.0
1,-9439.2,-76912.0,-60568.2,0.0,0.0,0.0
1,-17404.8,-42624.0,-9945.6,0.0,0.0,0.0
1,0.0,-15384.0,-56408.0,0.0,0.0,0.0
1,-8553.6,-34481.7,-712.8,0.0,0.0,0.0
1,-47250.0,-10080.0,-32895.0,0.0,0.0,0.0
1,-19008.0,-52800.0,-49368.0,0.0,0.0,0.0
1,-105140.0,-66088.0,-101385.0,0.0,0.0,0.0
1,-22400.0,-5510.4,-17920.0,0.0,0.0,0.0
1,-2494.8,-32986.8,-3326.4,0.0,0.0,0.0
1,-145.0,-1218.0,-81.2,0.0,0.0,0.0
1,-35935.2,-20925.0,-24105.6,0.0,0.0,0.0
1,-23595.0,-1452.0,-29645.0,0.0,0.0,0.0
1,-60291.0,-60480.0,-147420.0,0.0,0.0,0.0
1,-18115.2,-6393.6,0.0,0.0,0.0,0.0
1,-264.0,-12936.0,-15312.0,0.0,0.0,0.0
1,-3525.6,-36702.4,-61020.0,0.0,0.0,0.0
1,-29400.0,-82320.0,-105840.0,0.0,0.0,0.0
1,-7549.2,-2889.2,-6640.5,0.0,0.0,0.0
1,-16833.6,-34736.0,-60788.0,0.0,0.0,0.0
1,0.0,-3600.0,-2295.0,0.0,0.0,0.0
1,-6256.0,-2856.0,-7378.0,0.0,0.0,0.0
1,-17980.0,-15822.4,-140244.0,0.0,0.0,0.0
1,-5796.0,-17360.0,-21560.0,0.0,0.0,0.0
1,-532.0,-68468.4,-48518.4,0.0,0.0,0.0
1,-15254.4,-100334.0,-19068.0,0.0,0.0,0.0
1,-21394.8,-35658.0,-14857.5,0.0,0.0,0.0
1,-19614.0,-23630.2,-47634.0,0.0,0.0,0.0
1,-22491.0,-33201.0,-91392.0,0.0,0.0,0.0
1,-7358.4,-8869.5,-30747.6,0.0,0.0,0.0
1,-1012.8,-18230.4,-1519.2,0.0,0.0,0.0
1,-23337.6,-11934.0,-11138.4,0.0,0.0,0.0
1,-18120.0,-41555.2,-7701.0,0.0,0.0,0.0
1,-12852.0,-13600.0,-4284.0,0.0,0.0,0.0
1,-60746.4,-152928.0,-51772.5,0.0,0.0,0.0
1,-828.9,-6140.0,-2456.0,0.0,0.0,0.0
1,-5880.0,-8316.0,-15120.0,0.0,0.0,0.0
1,-99060.0,-85344.0,-155448.0,0.0,0.0,0.0
1,-10741.5,-9374.4,-15493.8,0.0,0.0,0.0
1,-123.2,-1372.0,-705.6,0.0,0.0,0.0
1,-37125.0,-10560.0,0.0,0.0,0.0,0.0
